,0
337,49.47976
338,49.56933
339,49.62863
340,49.64719
341,49.66576
342,49.70277
343,49.68993
344,49.59851
345,49.32227
346,48.83786
347,48.43052
348,47.94153
349,47.87577
350,49.07129
351,49.34737
352,49.34724
353,47.7719
354,47.27908
355,47.63783
356,47.91805
357,47.92281
358,47.95175
359,47.48211
360,46.87701
361,46.36942
362,46.10948
363,46.25804
364,47.44746
365,48.43237
366,48.5368
367,48.62161
368,48.70956
369,48.6739
370,47.64499
371,47.37929
372,48.43518
373,48.76196
374,48.5141
375,48.12698
376,47.83775
377,47.73942
378,47.70722
379,47.66829
380,47.75571
381,47.72082
382,47.74768
383,47.65891
384,47.61719
385,47.60334
386,47.63494
387,47.66565
388,47.72712
389,47.74757
390,47.71783
391,47.74878
392,47.68229
393,47.66727
394,47.62592
395,47.59182
396,47.49021
397,47.39304
398,47.38852
399,47.32936
400,47.33008
401,47.32387
402,47.33795
403,47.38609
404,47.39798
405,47.30008
406,47.29694
407,47.51667
408,47.8754
409,47.59922
410,46.90807
411,46.16893
412,45.65713
413,45.47359
414,46.64875
415,47.74051
416,47.92392
417,48.11023
418,47.76808
419,45.97546
420,45.99707
421,46.39149
422,46.95993
423,46.32625
424,45.87881
425,45.79424
426,46.21455
427,47.64972
428,48.125
429,48.25023
430,48.43555
431,48.38806
432,47.58617
433,47.34966
434,47.93317
435,48.36614
436,47.76364
437,47.14045
438,46.72462
439,46.56591
440,47.13016
441,48.41879
442,48.03413
443,45.99503
444,45.8522
445,46.29447
446,46.31082
447,46.12098
448,46.82643
449,47.42913
450,48.34635
451,48.43269
452,48.11238
453,47.10401
454,46.81536
455,47.34892
456,47.83943
457,47.67598
458,46.9747
459,46.42204
460,46.00774
461,45.88421
462,46.44781
463,47.65938
464,45.3757
465,44.85697
466,45.08713
467,45.02181
468,44.77299
469,44.3921
470,44.64182
471,45.22347
472,43.65978
473,43.95554
474,44.58706
475,45.05377
476,45.41772
477,46.34875
478,46.65368
479,44.84328
480,44.8151
481,45.54681
482,46.32515
483,47.38617
484,46.53715
485,45.46893
486,45.84707
487,46.33503
488,46.31686
489,46.00833
490,45.79467
491,45.52847
492,45.2618
493,45.08234
494,44.98913
495,45.0133
496,44.92796
497,45.0043
498,45.02465
499,45.00227
500,44.97989
501,45.07226
502,45.19471
503,45.25714
504,45.35098
505,46.28163
506,47.75845
507,48.59796
508,47.68394
509,46.96741
510,47.31436
511,47.43683
512,46.72889
513,45.82946
514,45.28095
515,44.79681
516,44.35958
517,44.06945
518,43.91185
519,43.80087
520,43.67652
521,43.56888
522,43.31784
523,43.14598
524,43.01685
525,42.894
526,42.90768
527,42.96048
528,43.07161
529,43.13298
530,43.20881
531,43.28663
532,43.26206
533,43.26467
534,43.31799
535,43.45122
536,43.49321
537,43.57004
538,43.60957
539,43.5
540,43.71384
541,45.32257
542,46.84202
543,48.08453
544,48.73127
