,0
749,4668.08008
750,4659.49365
751,4657.05371
752,4684.1416
753,4707.54053
754,4683.53564
755,4659.53076
756,4625.9502
757,4592.09521
758,4572.07861
759,4562.41699
760,4552.75537
761,4518.28662
762,4471.70361
763,4431.2085
764,4469.41504
765,4499.73096
766,4427.88867
767,4375.94922
768,4357.66553
769,4339.38184
770,4360.77344
771,4417.80957
772,4432.17236
773,4446.53516
774,4460.89795
775,4420.74316
776,4396.40625
777,4436.21729
778,4476.02832
779,4517.25195
780,4558.89453
781,4588.24512
782,4611.56787
783,4633.69189
784,4649.99902
785,4666.30664
786,4652.57178
787,4557.94043
788,4627.08545
789,4701.17334
790,4651.27197
791,4597.61523
792,4543.9585
793,4533.69775
794,4544.76318
795,4555.82861
796,4543.82178
797,4520.46582
798,4497.10986
799,4587.42969
800,4624.24365
801,4595.13428
802,4571.06885
803,4552.69238
804,4534.31592
805,4524.16211
806,4554.18408
807,4584.20605
808,4558.65234
809,4505.70117
810,4540.59375
811,4578.23145
812,4567.84082
813,4503.20361
814,4501.26074
815,4586.93945
816,4577.77051
817,4568.60107
818,4559.25098
819,4549.81152
820,4540.37207
821,4528.19238
822,4508.57129
823,4488.95068
824,4468.18359
825,4431.97314
826,4395.7627
827,4365.5708
828,4416.71143
829,4436.10059
830,4401.146
831,4366.19092
832,4358.45557
833,4354.83398
834,4351.21191
835,4366.12842
836,4390.2334
837,4414.33838
838,4401.62256
839,4370.63965
840,4339.65723
841,4373.5332
842,4426.96875
843,4397.79053
844,4343.68408
845,4341.01904
846,4377.46289
847,4349.65967
848,4319.73926
849,4294.74414
850,4337.35693
851,4379.97021
852,4392.68164
853,4404.39844
854,4421.31787
855,4444.15869
856,4466.99902
857,4472.25098
858,4390.14551
859,4399.2373
860,4411.39258
861,4423.54785
862,4435.81006
863,4448.07568
864,4460.3418
865,4422.66211
866,4366.57227
867,4400.73633
868,4434.90039
869,4420.75879
870,4351.48486
871,4406.82471
872,4467.70361
873,4503.89404
874,4540.08398
875,4501.01318
876,4459.35791
877,4434.10254
878,4409.41211
879,4399.59619
880,4464.18604
881,4462.10303
882,4449.74805
883,4437.39307
884,4448.125
885,4485.27002
886,4477.05127
887,4416.91162
888,4397.28711
889,4437.41504
890,4425.47852
891,4413.54199
892,4401.60498
893,4383.93848
894,4364.521
895,4347.38672
896,4336.55518
897,4325.72412
898,4314.89258
899,4361.3418
900,4400.47803
901,4394.84473
902,4389.21143
903,4383.57813
904,4374.48145
905,4362.72363
906,4350.96582
907,4339.20801
908,4357.08496
909,4384.05078
910,4396.3667
911,4383.21826
912,4370.06982
913,4356.9209
914,4355.65771
915,4360.38184
916,4365.10645
917,4369.83057
918,4355.08008
919,4334.34326
920,4313.60645
921,4354.6377
922,4439.36133
923,4447.80713
924,4456.25244
925,4464.69824
926,4451.82324
927,4414.36865
928,4376.91406
929,4339.45996
930,4397.58496
931,4452.6582
932,4470.20215
933,4487.74561
934,4490.18848
935,4480.96191
936,4471.73535
937,4462.07715
938,4451.66553
939,4441.25391
940,4430.8418
941,4438.19092
942,4459.28125
943,4478.14063
944,4464.21338
945,4450.28564
946,4432.4873
947,4410.21045
948,4387.93408
949,4365.65723
950,4379.72803
951,4441.521
952,4421.65088
953,4401.78076
954,4398.2002
955,4407.25293
956,4416.30566
957,4425.3584
958,4257.97217
959,4302.77832
960,4297.71436
961,4284.73438
962,4304.80078
963,4417.52246
964,4409.43555
965,4396.68066
966,4383.92529
967,4392.17725
968,4411.12061
969,4430.06445
970,4442.26758
971,4446.6377
972,4399.17334
973,4400.62305
974,4477.7124
975,4521.82471
976,4507.89209
977,4493.95947
978,4476.56104
979,4458.60889
980,4440.65674
981,4424.74268
982,4439.66406
983,4452.17188
984,4428.10156
985,4404.03125
986,4390.00879
987,4528.51904
988,4540.31445
989,4531.77295
990,4523.23145
991,4556.05029
992,4590.521
993,4580.51563
994,4518.61377
995,4498.04053
996,4584.09131
997,4514.69287
998,4495.03076
999,4533.44922
1000,4562.27393
1001,4579.8916
1002,4597.50879
1003,4591.09668
1004,4577.1416
1005,4583.23779
1006,4624.8418
1007,4651.34424
1008,4635.06641
1009,4618.78809
1010,4631.52686
1011,4659.16699
1012,4686.80762
1013,4706.66455
1014,4717.40625
1015,4728.14795
1016,4735.02979
1017,4721.72314
1018,4708.4165
1019,4693.5415
1020,4677.43555
1021,4661.32959
1022,4667.29297
1023,4736.00342
1024,4768.52686
1025,4661.64502
1026,4644.38477
1027,4627.12451
1028,4597.80029
1029,4566.51025
1030,4535.22021
1031,4564.23975
1032,4595.78516
1033,4559.9165
1034,4513.04639
1035,4516.59717
1036,4545.13721
1037,4557.40771
1038,4569.67871
1039,4581.94922
1040,4595.33838
1041,4610.71973
1042,4626.10156
1043,4647.09131
1044,4678.08105
1045,4696.12549
1046,4677.17236
1047,4658.21924
1048,4639.69092
1049,4621.23242
1050,4602.77344
1051,4631.03076
1052,4666.9624
1053,4692.15234
1054,4713.92725
1055,4735.70264
1056,4662.25146
1057,4612.15137
1058,4670.96191
1059,4682.23242
1060,4693.50342
1061,4701.65869
1062,4659.59033
1063,4628.45605
1064,4610.24072
1065,4592.02539
1066,4573.51123
1067,4553.40918
1068,4533.30664
1069,4513.20459
1070,4544.54736
1071,4592.30566
1072,4602.14941
1073,4534.4165
1074,4503.93213
1075,4473.44775
1076,4448.604
1077,4515.70264
1078,4528.10791
1079,4475.71045
1080,4455.66357
1081,4493.73193
1082,4507.43066
1083,4477.33203
1084,4447.23389
1085,4446.71924
1086,4499.39551
1087,4504.51758
1088,4484.8457
1089,4465.17383
1090,4478.71533
1091,4497.78955
1092,4516.86426
1093,4496.72656
1094,4470.0459
1095,4453.76025
1096,4439.21094
1097,4424.66113
1098,4453.94629
1099,4505.91309
1100,4492.17334
1101,4478.43359
1102,4464.69385
1103,4463.45898
1104,4477.10547
1105,4489.27344
1106,4476.75684
1107,4464.23975
1108,4451.72314
1109,4465.86475
1110,4493.96777
1111,4495.88525
1112,4484.0835
1113,4472.28223
1114,4473.70264
1115,4482.05371
1116,4490.4043
1117,4507.16504
1118,4526.6416
1119,4546.11816
1120,4531.06787
1121,4474.79395
1122,4486.70898
1123,4510.12305
1124,4521.07227
1125,4495.71973
1126,4470.36768
1127,4485.32031
1128,4513.31689
1129,4505.06641
1130,4485.07861
1131,4465.09082
1132,4435.84766
1133,4403.60596
1134,4435.06055
1135,4484.9917
1136,4497.6875
1137,4510.3833
1138,4523.0791
1139,4533.14258
1140,4542.75928
1141,4538.48047
1142,4493.58252
1143,4484.24902
1144,4503.45459
1145,4522.66064
1146,4530.29248
1147,4504.04004
1148,4479.67285
1149,4488.00391
1150,4496.33496
1151,4504.6665
1152,4491.53369
1153,4474.74316
1154,4457.95264
1155,4479.40869
1156,4502.69629
1157,4497.08154
1158,4486.5332
1159,4475.98486
1160,4479.90479
1161,4495.47314
1162,4511.04102
1163,4483.11816
1164,4432.17627
1165,4398.48779
1166,4459.73047
1167,4447.52051
1168,4422.72266
1169,4397.9248
1170,4401.38135
1171,4406.2124
1172,4410.7749
1173,4415.29102
1174,4417.09766
1175,4425.13867
1176,4439.62939
1177,4454.12012
1178,4468.61084
1179,4458.8667
1180,4436.25537
1181,4413.64355
1182,4385.61377
1183,4341.58496
1184,4297.55615
1185,4304.42334
1186,4363.54688
1187,4371.55127
1188,4379.55566
1189,4387.56006
1190,4387.4375
1191,4372.39941
1192,4357.36133
1193,4344.54102
1194,4371.74072
1195,4398.93994
1196,4403.43506
1197,4340.67969
1198,4362.7749
1199,4399.5625
1200,4429.35303
1201,4332.08594
1202,4300.10986
1203,4305.28955
1204,4397.69531
1205,4404.48975
1206,4384.45166
1207,4372.23193
1208,4360.17725
1209,4351.13477
1210,4342.09277
1211,4325.69238
1212,4303.31543
1213,4280.93848
1214,4270.41211
1215,4295.13477
1216,4315.11328
1217,4308.52051
1218,4301.92773
1219,4295.33496
1220,4314.03613
1221,4337.15186
1222,4360.26758
1223,4383.3833
1224,4372.60693
1225,4343.67627
1226,4328.60303
1227,4320.95557
1228,4313.30811
1229,4312.25977
1230,4330.91309
1231,4349.56641
1232,4341.13574
1233,4323.71582
1234,4306.2959
1235,4293.91797
1236,4282.4248
1237,4270.93213
1238,4275.40479
1239,4299.35254
1240,4323.2998
1241,4298.66992
1242,4247.92871
1243,4251.20117
1244,4257.29883
