,0
0,4721.66343010795
1,4693.861122513982
2,4700.666569794204
3,4688.8993136162935
4,4784.708438575073
5,4770.718557878175
6,4788.530467359868
7,4815.954290453566
8,4770.456578381466
9,4723.547826430374
10,4835.446618444665
11,4793.812194733433
12,4773.997314676497
13,4762.02959213885
14,4776.540422012066
15,4809.5954247854925
16,4798.765224997915
17,4814.09936525691
18,4813.581237784123
19,4799.574552275085
20,4794.3316390012005
21,4786.330479173651
22,4779.212449846734
23,4797.596036463777
24,4813.176793611368
25,4803.878277204857
26,4809.756826227457
27,4830.0812432375415
28,4847.866503296999
29,4856.7546813056015
30,4799.901305543957
31,4797.496210863308
32,4870.678534139878
33,4890.924570496328
34,4793.025064857372
35,4781.651593083321
36,4755.9697016360005
37,4725.821805953623
38,4774.739798932248
39,4837.230060485206
40,4756.211364867288
41,4742.073689609895
42,4807.427415905958
43,4851.745530493117
44,4749.584186545691
45,4770.823274431431
46,4754.625692891997
47,4751.406317276867
48,4742.971116741751
49,4744.8200850087305
50,4742.298359915473
51,4785.78488711983
52,4810.627039596371
53,4832.129047546662
54,4858.687548224232
55,4883.459534339639
56,4829.237052245634
57,4817.3704093989145
58,4877.285458900575
59,4880.4297772017835
60,4875.3466977567905
61,4767.970782979835
62,4849.05970766341
63,4914.364085499945
64,4848.188491022131
65,4869.958560807851
66,4916.676252077645
67,4950.822438958711
68,4879.51429116733
69,4878.398401477664
70,4876.659855875524
71,4964.517420284375
72,4902.873356268056
73,4835.97766304917
74,4871.7019973627785
75,4869.047965726186
76,4880.53430564147
77,4875.6941435182225
78,4900.737201286159
79,4987.418240731692
80,4904.767283677962
81,4878.385484345945
82,4885.720722140215
83,4869.965709123463
84,4857.490769700015
85,4872.008434366228
86,4892.6467502179885
87,4930.84484066483
88,4933.9882183981945
89,4901.2801597500165
90,4912.396166753008
91,4933.213378608624
92,4935.280245092708
93,4952.892816896079
94,4935.285700386202
95,4928.1708062854295
96,4916.307110551286
97,4901.240655900585
98,4858.616315886209
99,4835.044494339257
100,4822.622352124097
101,4948.516292015211
102,4902.629184855854
103,4950.377236846067
104,4905.600564082883
105,4898.916826281625
106,4893.025548240874
107,4874.631866195642
108,4860.896503157226
109,4892.029549599008
110,4889.827053231874
111,4844.765639230166
112,4842.62672524926
113,4829.912881593534
114,4966.6092431685765
115,4786.960847742443
116,4776.715054108365
117,4772.022184909427
118,4750.229729609027
119,4758.650508103875
120,4746.409205732782
121,4731.984281055949
122,4725.82563092952
123,4715.006279024406
124,4777.247979848557
125,4766.107580786154
126,4767.871020083889
127,4773.071482395764
128,4790.772028644774
129,4817.361003720478
130,4843.513806134836
131,4844.8987609322985
132,4862.939040286423
133,4825.926190731583
134,4805.0446440354635
135,4861.633093187824
136,4867.427179218067
137,4816.036809605713
138,4755.779017181839
139,4800.304307512685
140,4789.705800937251
141,4836.416469300478
142,4867.560112806631
143,4852.042060181948
144,4843.376169707053
145,4812.867346790818
146,4800.163786676849
147,4780.969242465039
148,4760.755749755979
149,4834.700246508493
150,4856.3805234174115
151,4838.31873641193
152,4860.877378277739
153,4864.034362892575
154,4823.167944177918
155,4787.709288927869
156,4824.167579682113
157,4884.439982259824
158,4814.727351053831
159,4822.170503332024
160,4833.126864619692
161,4883.921603968946
162,4901.927333130948
163,4838.618777554044
164,4834.294046609097
165,4829.145879869327
166,4828.057956396877
167,4832.224922762188
168,4821.800421237823
169,4815.871206960714
170,4826.146910652218
171,4819.482673957585
172,4832.871719915981
173,4823.208263186148
174,4826.0223167652
175,4817.4455921218805
176,4845.094587157339
177,4849.644615453094
178,4861.75442643965
179,4815.8428645163585
180,4838.484088238838
181,4868.078553802032
182,4862.011013347388
183,4835.626141493749
184,4826.727993466005
185,4800.079511798061
186,4795.850718773163
187,4783.994672990815
188,4771.491140304921
189,4801.159659909669
190,4835.087572346494
191,4796.25390885546
192,4808.497343180333
193,4810.977118947764
194,4802.919336936029
195,4759.817125752574
196,4748.7764268815945
197,4832.2731425403035
198,4802.086620871814
199,4754.227393762487
200,4740.675253340007
201,4707.230103025048
202,4683.624609149295
203,4908.050868724548
204,4817.478323882839
205,4838.214207972243
206,4736.074559789743
207,4830.926249388246
208,4805.356222809793
209,4786.736052027818
210,4778.623090035924
211,4781.079915947972
212,4788.533665290537
213,4786.680621229568
214,4790.110307814529
215,4814.655240852487
216,4828.706885504449
217,4816.934236737568
218,4746.9966844079045
219,4792.541989212891
220,4895.643650185841
221,4850.422653173333
222,4894.39934163326
223,4873.379092532468
224,4854.556260732456
225,4841.524630554633
226,4887.581604266547
227,4892.996077115107
228,4906.676385582411
229,4918.928347722399
230,4937.642637993257
231,4913.584354757587
232,4907.761738169421
233,4912.438429601448
234,5056.272384314556
235,4929.966914639599
236,4959.591039442129
237,5002.377407943698
238,5053.185942287992
239,4976.604594938161
240,4976.130924972116
241,5000.151710903088
242,5057.183230214314
243,5002.8431144353335
244,5000.297561623372
245,4994.809222846827
246,5019.574060646622
247,5023.734317627981
248,5019.509286874458
249,5008.3453736159645
250,5002.977364818879
251,5027.282076829578
252,5061.125526274046
253,5081.6111566125255
254,5013.568597669656
255,4999.69804367985
256,5061.475793739009
257,5060.396209968106
258,5034.62276991734
259,5026.595775826352
260,5020.691329835791
261,5037.977273779335
262,5041.303497901498
263,5041.817486875773
264,5035.343182181027
265,5033.831626951813
266,5032.235295207628
267,5057.094001678216
268,5078.029725082127
269,5093.490779295487
270,5035.987847381041
271,5023.22559583363
272,5031.2989285670465
273,5017.145263656314
274,5023.992409444269
275,5031.196657490184
276,5037.670397844225
277,5009.979202664848
278,5007.192049326122
279,4992.92626872843
280,5055.6488505387615
281,5077.505389861572
282,4993.53675996346
283,4980.331124734568
284,5056.257084410966
285,5053.983857341992
286,5052.812599558599
287,5062.6996606171215
288,5049.233676209117
289,5015.449796061411
290,5015.098211801467
291,5052.396617753629
292,5055.796456985686
293,5027.644320858415
294,5026.179417794245
295,5006.339142405532
296,4990.351307495224
297,4982.626235682037
298,5019.532926479594
299,5018.418416289432
300,5035.142402298677
301,5051.545842786817
302,5009.334788282926
303,4971.083900627796
304,5075.963485643271
305,5067.521951951341
306,5023.029706904066
307,5012.686533145913
308,5005.059593911076
309,4987.511858584393
310,4994.320566499807
311,5039.686097437617
312,5045.923755262909
313,5021.285267076773
314,5016.974895467572
315,5006.487313193163
316,5005.49225511914
317,4999.152263512462
318,5023.841228839538
319,5042.245382540096
320,4999.23352857415
321,4963.175355380581
322,4940.933183241887
323,4986.280968799714
324,4986.083010620894
325,4943.909390717179
326,4913.112064291046
327,4875.11594511249
328,4916.4626177680975
329,4916.9967348942255
330,4871.232215077153
331,4861.062168506748
332,4929.000826055159
333,4969.459414552825
334,4850.329098025154
335,4901.033730974989
336,4907.661599046337
337,4938.6910576162745
338,4954.784737761251
339,4916.398784563778
340,4922.421365875497
341,4935.886597829227
342,4983.333793518528
343,4973.034199403795
344,4913.895055668595
345,4977.03412092008
346,5003.591555620761
347,5001.25499698365
348,4877.956648113779
349,4919.8485993005925
350,4887.500339204859
351,4893.344149921768
352,4975.3252972617975
353,4925.272101600452
354,4897.827084378011
355,4878.8935163905435
356,4897.067293673938
357,4945.107611445424
358,4912.554307559782
359,4901.132239780478
360,4881.723873145553
361,4867.40742729335
362,4849.956946681697
363,4830.744970612519
364,4816.97524549555
365,4824.686961245357
366,4915.545250597957
367,4881.662109190489
368,4846.857587523414
369,4834.280126205012
370,4815.987649259753
371,4790.914556025344
372,4780.443214222367
373,4892.010048492383
374,4839.510874801452
375,4851.786790069191
376,4837.960129245421
377,4849.038450830145
378,4867.255180711731
379,4877.898207498429
380,4870.779237603669
381,4850.246077236825
382,4838.708883953462
383,4867.09039322553
384,4885.990790520378
385,4867.731170745124
386,4850.346028246339
387,4845.729972087964
388,4869.19275046958
389,4870.605859597828
390,4880.465267961749
391,4883.722830631328
392,4895.428385558698
393,4909.500158362514
394,4922.21958272078
395,4879.688672445536
396,4870.77108601569
397,4851.6494044595
398,4832.270132723204
399,4844.20763168081
400,4888.498344391459
401,4866.582611999022
402,4821.0006877526575
403,4838.8088976675
404,4914.841016101181
405,4910.622193095425
406,4923.29910378716
407,4916.377151503375
408,4749.024423269694
409,4927.071031658151
410,4832.467589265841
411,4812.73259477109
412,4771.837770907555
413,4799.57530472936
414,4798.141942040212
415,4757.851088141325
416,4745.016162051864
417,4723.981114683666
418,4855.348344265827
419,4758.041082845735
420,4760.59811058539
421,4746.265424261755
422,4767.486077017758
423,4778.40757459069
424,4776.574721386097
425,4774.3633209767095
426,4714.711505062216
427,4697.42248859705
428,4749.8560106524965
429,4759.18562850237
430,4799.485261034464
431,4803.052960274345
432,4779.995629337851
433,4776.193164364203
434,4772.386310073952
435,4798.168528757925
436,4819.023426031808
437,4828.052124876247
438,4816.337164270441
439,4708.280090261138
440,4767.035356907098
441,4821.698275570006
442,4807.213279960228
443,4819.3870495601495
444,4806.096888634379
445,4784.40344377565
446,4740.482311523019
447,4776.755310412071
448,4765.3531199665285
449,4782.614922668753
450,4804.563637640239
451,4827.911415926842
452,4844.230142604534
453,4780.364394637071
454,4757.633816969449
455,4826.052540345242
456,4856.574468506765
457,4780.2196725982
458,4757.498187086399
459,4837.651058652008
460,4737.655152698679
461,4732.08824515493
462,4735.457233761716
463,4778.886887963797
464,4796.316299855754
465,4788.2441585082715
466,4790.573255307157
467,4753.4950049349245
468,4748.5294964703835
469,4733.226520359274
470,4689.082849754844
471,4639.2422224261545
472,4599.3247739611825
473,4637.554969123753
474,4590.287610006151
475,4583.871369699617
476,4567.580233012005
477,4575.97053710872
478,4612.622334020657
479,4613.740418368625
480,4595.9278191371795
481,4610.380710031229
482,4622.520870006872
483,4650.488968359408
484,4685.208525397944
485,4682.326186593444
486,4620.185377346651
487,4622.092284592798
488,4612.454599421879
489,4597.979573831243
490,4596.047271253318
491,4646.373168884791
492,4624.424014981645
493,4602.9052022192145
494,4592.85724135491
495,4585.678451345296
496,4620.626817187921
497,4622.752312400925
498,4611.372820992675
499,4612.632805675983
500,4607.688365931139
501,4592.283996606488
502,4577.036702111721
503,4566.164678407363
504,4585.009143267778
505,4638.207033457471
506,4666.268248026526
507,4703.206416494582
508,4721.190700709749
509,4720.507472228146
510,4724.815272951908
511,4732.416189809737
512,4709.49229409799
513,4694.50177462453
514,4671.785869815269
515,4659.8513179702395
516,4637.253360368567
517,4623.258902241496
518,4600.095475252242
519,4577.094578386364
520,4566.128748715737
521,4587.376489825637
522,4583.9788452518815
523,4595.258197537048
524,4473.9682118313885
525,4435.767299681016
526,4430.5024084718525
527,4470.244190215898
528,4514.836198159119
529,4457.626754764143
530,4469.269761929912
531,4436.895698923002
532,4419.886940322972
533,4397.291929833877
534,4429.73032768129
535,4454.213622173229
536,4416.929951783951
537,4421.545318192574
538,4414.018204558207
539,4478.203087195008
540,4494.032091548791
541,4470.304449262413
542,4436.067936516098
543,4577.144365777553
544,4608.075879882709
545,4758.134073653207
546,4681.597748150825
547,4690.535337323478
548,4674.9729526011
549,4668.201992808477
550,4688.918689313871
551,4709.000753342917
552,4737.587745336553
553,4760.917652834128
554,4679.933820930945
555,4670.812758324263
556,4657.994511637896
557,4647.399391106699
558,4658.627262978558
559,4691.092655123082
560,4686.359278802347
561,4645.476933138871
562,4643.123193462483
563,4593.669390335612
564,4555.592382322505
565,4573.635357971113
566,4571.477632633335
567,4534.955822197386
568,4528.126892073335
569,4518.830350859295
570,4558.420481714689
571,4571.857371224064
572,4587.241800510431
573,4581.448466934463
574,4547.489891985936
575,4551.030941803581
576,4524.269278471789
577,4484.350105632438
578,4447.377355619998
579,4489.021906111679
580,4533.292522022735
581,4557.549202368886
582,4587.152321156242
583,4617.74165667989
584,4650.744677403826
585,4646.542972732825
586,4656.070548761518
587,4651.949419402453
588,4641.541283758566
589,4619.527544196826
590,4613.958441994775
591,4659.6913587323015
592,4668.127625244309
593,4612.841298214651
594,4578.988756614361
595,4617.3525124107255
596,4640.162975640532
597,4668.668577163434
598,4621.833377617711
599,4611.012771622139
600,4573.30967067913
601,4629.443637449454
602,4613.5740632693505
603,4641.384898678435
604,4659.1244471406935
605,4634.274707416881
606,4520.769143355342
607,4626.822149460251
608,4602.528410741062
609,4628.3836801942225
610,4665.750120553739
611,4701.985308615477
612,4743.904222747141
613,4779.163038682682
614,4734.327486372488
615,4702.271680171596
616,4677.283112634067
617,4729.836337623745
618,4715.505720549365
619,4705.606369404352
620,4695.59509068595
621,4706.188580899551
622,4734.655368322773
623,4759.248834661461
624,4747.867148594909
625,4755.110775081211
626,4748.944600412033
627,4734.822914807982
628,4707.57065128896
629,4685.023797873458
630,4817.673209540036
631,4752.530734781649
632,4804.070654681138
633,4815.586026790529
634,4780.55758727215
635,4751.4936646772785
636,4790.979580615599
637,4782.843794177366
638,4751.421115544274
639,4693.881250665835
640,4719.97122314824
641,4766.742464080596
642,4774.39655437385
643,4801.9866698623
644,4834.380829668801
645,4759.653968583968
646,4667.748388289762
647,4781.815628115248
648,4749.439276393252
649,4781.976653330075
650,4778.343365159232
651,4617.01447232773
652,4752.007841765121
653,4752.950917789653
654,4682.815031054033
655,4665.008827683923
656,4661.159647840709
657,4659.092969470194
658,4733.179554671617
659,4799.4689578585085
660,4643.970143453398
661,4665.926633785724
662,4750.239260696509
663,4645.545531886932
664,4662.54754975075
665,4686.072154791952
666,4749.567005506415
667,4730.377101429301
668,4711.119413762924
669,4694.143355571589
670,4725.2123179909595
671,4701.539479457603
672,4659.057290596659
673,4641.4306102756345
674,4665.545327581922
675,4725.264864381156
676,4635.679602252629
677,4636.909112537804
678,4616.39513975497
679,4658.357069189348
680,4655.989032881737
681,4631.580231363013
682,4562.050133023204
683,4544.712457848261
684,4508.228301478318
685,4483.360346090601
686,4488.889035227638
687,4482.902164141714
688,4506.076533070216
689,4530.514554896616
690,4557.69009943186
691,4546.14757626405
692,4520.526915783349
693,4521.922373588399
694,4514.756908289902
695,4539.793977775901
696,4534.415591380274
697,4537.503538315389
